<DATE>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
08/26/22;14:30:00,288.5300000,289.1800000,288.3800000,288.8900000,13220
08/26/22;14:35:00,288.9100000,289.3100000,288.8100000,289.2100000,6577
08/26/22;14:40:00,289.3600000,289.4900000,288.6600000,289.1300000,6616
08/26/22;14:45:00,289.2800000,289.4300000,288.9400000,289.1900000,8319
08/26/22;14:50:00,289.3500000,289.7700000,289.1200000,289.5400000,11828
08/26/22;14:55:00,289.4700000,289.5800000,289.0700000,289.4400000,14063
08/26/22;15:00:00,289.4000000,289.5200000,289.0100000,289.2700000,10339
08/26/22;15:05:00,289.1800000,290.1800000,289.1800000,289.9500000,13540
08/26/22;15:10:00,290.2500000,290.3100000,288.9900000,289.2100000,10745
08/26/22;15:15:00,289.2300000,289.2300000,288.5400000,288.8000000,11195
08/26/22;15:20:00,288.8500000,289.6600000,288.8500000,289.2700000,11845
08/26/22;15:25:00,289.2450000,289.2600000,288.6800000,288.7700000,27834
08/26/22;15:30:00,288.8900000,289.4800000,288.7900000,289.1200000,15743
08/26/22;15:35:00,289.0300000,289.0400000,288.5000000,288.5000000,8935
08/26/22;15:40:00,288.5400000,288.7200000,288.2100000,288.3400000,16618
08/26/22;15:45:00,288.3400000,288.3900000,287.4700000,287.6000000,32970
08/26/22;15:50:00,287.7000000,288.6000000,287.6600000,288.5200000,28027
08/26/22;15:55:00,288.4800000,289.2200000,288.0000000,288.5100000,60680
08/26/22;16:00:00,288.4500000,288.8800000,288.0800000,288.0800000,57172
08/29/22;09:35:00,282.7300000,284.3200000,282.0000000,284.3100000,32585
08/29/22;09:40:00,284.3600000,286.3400000,283.9100000,285.8600000,18298
08/29/22;09:45:00,285.8300000,287.7000000,285.8300000,287.2300000,43328
08/29/22;09:50:00,287.0600000,287.0600000,284.2500000,284.3400000,22031
08/29/22;09:55:00,284.5000000,284.9400000,282.5700000,282.7600000,24823
08/29/22;10:00:00,282.9900000,284.2000000,282.1500000,282.1500000,37071
08/29/22;10:05:00,282.2400000,283.7500000,281.8400000,283.7500000,28986
08/29/22;10:10:00,283.3200000,284.4300000,283.2300000,284.0800000,15732
08/29/22;10:15:00,284.1500000,284.7000000,283.6200000,284.3600000,14503
08/29/22;10:20:00,284.4800000,286.9200000,284.4800000,286.2700000,23416
08/29/22;10:25:00,286.3000000,286.4700000,285.5000000,285.6200000,14407
08/29/22;10:30:00,285.8600000,286.2500000,284.2600000,284.3500000,15007
08/29/22;10:35:00,284.4300000,285.1600000,282.8200000,283.3000000,8215
08/29/22;10:40:00,283.5800000,283.5800000,282.5500000,283.0000000,7296
08/29/22;10:45:00,282.5500000,283.3100000,282.2800000,283.0600000,12454
08/29/22;10:50:00,283.1500000,283.5500000,282.5500000,282.6900000,15714
08/29/22;10:55:00,282.9600000,283.0300000,282.1100000,282.4100000,9030
08/29/22;11:00:00,282.2850000,282.6400000,281.9900000,282.4100000,10528
08/29/22;11:05:00,282.4500000,283.6800000,282.4500000,283.1700000,11828
08/29/22;11:10:00,283.5100000,283.5100000,281.8200000,282.1800000,12101
08/29/22;11:15:00,282.1800000,282.2300000,281.1500000,281.4600000,6483
08/29/22;11:20:00,281.4300000,282.1600000,281.3100000,281.8400000,6656
08/29/22;11:25:00,281.9300000,282.1500000,281.7000000,282.0000000,5447
08/29/22;11:30:00,282.0500000,282.2400000,281.3900000,281.5700000,4935
08/29/22;11:35:00,281.6200000,282.4000000,281.0800000,282.3300000,6667
08/29/22;11:40:00,282.0600000,282.8000000,281.7100000,281.8500000,9131
08/29/22;11:45:00,281.8400000,281.8400000,281.0200000,281.0200000,6309
08/29/22;11:50:00,281.1700000,282.0900000,280.7500000,281.9900000,13448
08/29/22;11:55:00,281.5500000,282.4900000,281.5500000,282.2300000,6674
08/29/22;12:00:00,282.3350000,282.9000000,282.3350000,282.6000000,4228
08/29/22;12:05:00,282.6300000,283.4700000,282.3000000,283.3100000,11712
08/29/22;12:10:00,283.2700000,283.3700000,282.7200000,283.2000000,5163
08/29/22;12:15:00,283.5300000,284.0800000,283.5300000,283.7100000,3249
08/29/22;12:20:00,284.0500000,284.9100000,283.8100000,284.3800000,6908
08/29/22;12:25:00,284.4900000,284.6300000,284.1700000,284.1900000,4576
08/29/22;12:30:00,283.8900000,284.3200000,283.8500000,284.0600000,2988
08/29/22;12:35:00,283.8300000,283.8300000,283.3100000,283.6000000,3391
08/29/22;12:40:00,283.3800000,283.9000000,283.1400000,283.9000000,4552
08/29/22;12:45:00,283.8200000,284.5500000,283.6200000,284.4500000,11552
08/29/22;12:50:00,284.3700000,285.5300000,284.3700000,285.4300000,9905
08/29/22;12:55:00,285.3400000,285.9500000,285.3100000,285.8100000,4791
08/29/22;13:00:00,285.6200000,285.6700000,285.3600000,285.5300000,4001
08/29/22;13:05:00,285.6400000,286.3900000,285.6400000,285.7900000,10106
08/29/22;13:10:00,285.7700000,286.2900000,285.7000000,286.1500000,7056
08/29/22;13:15:00,286.1700000,286.2800000,285.6400000,285.8800000,4084
08/29/22;13:20:00,285.8500000,286.0500000,285.2700000,285.5600000,6165
08/29/22;13:25:00,285.5600000,285.6800000,285.2900000,285.2900000,1218
08/29/22;13:30:00,285.1100000,285.9900000,285.1100000,285.7300000,3581
08/29/22;13:35:00,285.7100000,286.3700000,285.7100000,286.3100000,7346
08/29/22;13:40:00,286.2600000,286.4300000,285.8300000,286.0500000,6259
08/29/22;13:45:00,285.7100000,287.0000000,285.7100000,286.9000000,3614
08/29/22;13:50:00,286.9800000,287.5800000,286.5900000,286.5900000,6507
08/29/22;13:55:00,286.4900000,286.8200000,286.3800000,286.6000000,2545
08/29/22;14:00:00,286.6700000,286.9000000,286.5100000,286.6000000,5610
08/29/22;14:05:00,286.5100000,286.6500000,285.9300000,285.9400000,8943
08/29/22;14:10:00,286.1900000,286.3000000,285.4700000,285.4700000,2395
08/29/22;14:15:00,285.6000000,285.8400000,285.3700000,285.6750000,3266
08/29/22;14:20:00,285.5650000,285.5700000,284.8500000,285.1600000,5384
08/29/22;14:25:00,285.0300000,285.4600000,284.8700000,285.3000000,2460
08/29/22;14:30:00,285.4400000,285.8100000,285.3000000,285.4100000,2615
08/29/22;14:35:00,285.2600000,285.7600000,285.1600000,285.7100000,8699
08/29/22;14:40:00,285.7100000,285.7400000,285.2500000,285.3100000,5036
08/29/22;14:45:00,285.5900000,285.6400000,285.4000000,285.5500000,1840
08/29/22;14:50:00,285.4000000,285.6050000,285.2100000,285.5800000,2945
08/29/22;14:55:00,285.3700000,285.5200000,284.9200000,285.2000000,2591
08/29/22;15:00:00,285.1000000,285.2000000,284.4600000,285.2000000,4211
08/29/22;15:05:00,285.5000000,286.0000000,285.2800000,285.6000000,3806
08/29/22;15:10:00,285.5600000,285.6500000,285.2000000,285.3200000,2857
08/29/22;15:15:00,285.5000000,286.9300000,285.2500000,286.7200000,5442
08/29/22;15:20:00,286.4300000,287.5800000,286.4300000,287.0200000,9032
08/29/22;15:25:00,286.8100000,286.9200000,286.2800000,286.6200000,5086
08/29/22;15:30:00,286.5500000,286.5500000,285.9300000,286.0800000,4054
08/29/22;15:35:00,286.0400000,286.0800000,285.5800000,285.9900000,8271
08/29/22;15:40:00,285.9500000,286.4600000,285.8800000,286.3800000,6996
08/29/22;15:45:00,286.3800000,286.7400000,286.1400000,286.4700000,8452
08/29/22;15:50:00,286.3300000,286.3300000,285.6300000,285.8400000,3907
08/29/22;15:55:00,285.8200000,285.8200000,284.9400000,285.4300000,10068
08/29/22;16:00:00,285.1100000,285.3500000,284.5900000,284.6800000,28236
08/30/22;09:35:00,287.9500000,288.4300000,286.1800000,286.6700000,33169
08/30/22;09:40:00,286.3800000,287.0000000,285.2800000,286.4600000,17390
08/30/22;09:45:00,286.5800000,286.6400000,284.1900000,284.3600000,36952
08/30/22;09:50:00,284.5500000,284.9100000,283.5400000,284.8100000,18397
08/30/22;09:55:00,284.4900000,284.6700000,283.1400000,284.1400000,18072
08/30/22;10:00:00,283.9300000,284.6500000,283.4300000,284.0500000,13228
08/30/22;10:05:00,284.2300000,285.2000000,283.7800000,284.4500000,16359
08/30/22;10:10:00,284.3100000,284.4000000,282.5600000,283.2500000,21879
08/30/22;10:15:00,283.1200000,283.8100000,282.4000000,283.5100000,16371
08/30/22;10:20:00,283.4500000,283.5600000,282.7200000,283.4300000,12530
08/30/22;10:25:00,283.5200000,283.9100000,282.5400000,282.8700000,8846
08/30/22;10:30:00,282.7700000,283.7500000,282.7300000,283.6700000,7331
08/30/22;10:35:00,283.4900000,284.0200000,281.4700000,281.4900000,34999
08/30/22;10:40:00,281.5700000,281.7900000,281.0600000,281.6400000,18726
08/30/22;10:45:00,281.6500000,281.8000000,281.2000000,281.3000000,9816
08/30/22;10:50:00,281.3700000,281.3700000,280.1500000,280.1600000,17780
08/30/22;10:55:00,280.2500000,281.1500000,280.2400000,280.9400000,10742
08/30/22;11:00:00,281.1400000,281.7000000,281.0000000,281.7000000,12413
08/30/22;11:05:00,281.7050000,282.3200000,281.3700000,282.0700000,6684
08/30/22;11:10:00,281.9700000,282.9500000,281.8400000,282.6100000,7888
08/30/22;11:15:00,282.6600000,282.6600000,281.9200000,282.0500000,8543
08/30/22;11:20:00,282.0500000,282.4400000,281.8000000,282.1700000,8849
08/30/22;11:25:00,282.1100000,282.2900000,281.5500000,281.9100000,10198
08/30/22;11:30:00,281.8500000,282.3400000,281.2200000,281.7100000,10637
08/30/22;11:35:00,281.8300000,282.6500000,281.4700000,282.5000000,5983
08/30/22;11:40:00,282.5600000,282.5600000,281.4300000,281.5000000,4895
08/30/22;11:45:00,281.6000000,281.6000000,280.6500000,281.0300000,8052
08/30/22;11:50:00,280.8800000,281.1400000,280.5000000,280.6600000,7207
08/30/22;11:55:00,280.6700000,281.5400000,280.6200000,281.4200000,4842
08/30/22;12:00:00,281.3400000,281.9600000,281.1100000,281.1800000,3518
08/30/22;12:05:00,281.0000000,281.7200000,281.0000000,281.3600000,2987
08/30/22;12:10:00,281.5300000,281.9300000,281.3600000,281.5400000,4528
08/30/22;12:15:00,281.0500000,281.1500000,280.6800000,281.0400000,6243
08/30/22;12:20:00,280.9700000,281.0800000,280.2900000,280.8700000,8928
08/30/22;12:25:00,280.7700000,280.7700000,280.0100000,280.1300000,11440
08/30/22;12:30:00,280.0300000,280.0300000,279.0100000,279.2000000,12738
08/30/22;12:35:00,279.1800000,279.2300000,277.2000000,277.2000000,15992
08/30/22;12:40:00,277.3300000,277.8800000,277.1700000,277.4900000,11630
08/30/22;12:45:00,277.2700000,277.2700000,276.0600000,276.2500000,10296
08/30/22;12:50:00,276.0700000,276.2500000,275.4100000,275.9500000,16626
08/30/22;12:55:00,275.9100000,276.3300000,275.8000000,276.3000000,9533
08/30/22;13:00:00,276.3100000,276.6900000,275.6200000,275.6200000,10918
08/30/22;13:05:00,275.5700000,276.2700000,275.2900000,275.8900000,6308
08/30/22;13:10:00,276.0000000,276.4600000,275.5200000,275.5500000,8064
08/30/22;13:15:00,275.7000000,275.7400000,274.1300000,274.1600000,15832
08/30/22;13:20:00,274.4400000,274.7600000,274.0200000,274.0500000,12419
08/30/22;13:25:00,274.0200000,274.3100000,272.7300000,273.0000000,18488
08/30/22;13:30:00,272.9500000,273.4200000,272.7700000,273.3900000,10356
08/30/22;13:35:00,273.3700000,274.4900000,273.2200000,274.4500000,7930
08/30/22;13:40:00,274.3350000,274.9600000,274.0600000,274.7800000,11663
08/30/22;13:45:00,275.0100000,275.0400000,273.9800000,273.9800000,10583
08/30/22;13:50:00,273.9200000,275.5200000,273.8900000,275.5200000,9618
08/30/22;13:55:00,275.4100000,276.3100000,275.2700000,275.9500000,8915
08/30/22;14:00:00,275.9100000,275.9200000,275.2900000,275.4800000,5189
08/30/22;14:05:00,275.5900000,275.9300000,274.7800000,275.8300000,7802
08/30/22;14:10:00,275.8000000,276.1700000,275.5700000,275.7500000,3912
08/30/22;14:15:00,275.6400000,276.4600000,275.6000000,275.6000000,6615
08/30/22;14:20:00,275.7300000,275.9500000,275.3100000,275.3100000,7119
08/30/22;14:25:00,275.3300000,275.3300000,274.4100000,274.7200000,7406
08/30/22;14:30:00,274.5500000,274.5500000,273.9100000,274.0700000,5366
08/30/22;14:35:00,274.0800000,274.7600000,274.0800000,274.5400000,7095
08/30/22;14:40:00,274.9300000,275.0000000,274.3300000,274.9900000,7998
08/30/22;14:45:00,275.0000000,275.0400000,274.0800000,274.1200000,5300
08/30/22;14:50:00,274.1500000,274.4000000,273.9400000,274.0500000,4541
08/30/22;14:55:00,273.8400000,274.1100000,273.4000000,273.7800000,8948
08/30/22;15:00:00,273.5200000,274.6600000,273.5200000,274.3600000,4734
08/30/22;15:05:00,274.3500000,276.6500000,274.3000000,276.0000000,11911
08/30/22;15:10:00,276.0400000,277.5100000,275.8200000,277.5100000,13479
08/30/22;15:15:00,277.1200000,278.2400000,276.9200000,277.5100000,14175
08/30/22;15:20:00,277.6700000,277.7800000,276.7900000,277.3200000,6820
08/30/22;15:25:00,277.3000000,277.5700000,276.6600000,277.5600000,4845
08/30/22;15:30:00,277.3700000,277.4300000,276.4900000,276.8100000,5637
08/30/22;15:35:00,276.7900000,276.7900000,275.6100000,276.0700000,8748
08/30/22;15:40:00,276.2800000,276.9700000,276.2000000,276.8100000,6842
08/30/22;15:45:00,277.0200000,277.6800000,277.0200000,277.2000000,8175
08/30/22;15:50:00,277.3000000,277.3000000,276.1700000,276.5900000,15602
08/30/22;15:55:00,276.7400000,277.3500000,276.5800000,277.3500000,19406
08/30/22;16:00:00,277.4000000,278.0300000,276.8300000,277.7000000,26447
08/31/22;09:35:00,280.6800000,280.9700000,277.7800000,277.7800000,43862
08/31/22;09:40:00,277.5000000,277.7100000,275.2200000,275.7900000,32154
08/31/22;09:45:00,275.8100000,278.6400000,275.7500000,278.5200000,22745
08/31/22;09:50:00,278.5400000,280.3400000,278.0000000,280.0400000,33230
08/31/22;09:55:00,280.0500000,280.7300000,279.5200000,280.2500000,17798
08/31/22;10:00:00,280.2400000,280.4700000,278.8000000,278.9100000,19473
08/31/22;10:05:00,278.7100000,278.9800000,277.9400000,278.0800000,12066
08/31/22;10:10:00,277.4800000,278.1400000,277.2700000,277.3900000,15876
08/31/22;10:15:00,277.5500000,279.1400000,277.5500000,278.7100000,9768
08/31/22;10:20:00,278.4100000,278.4100000,276.7600000,277.3900000,19638
08/31/22;10:25:00,277.4000000,277.6800000,276.5900000,276.9400000,10973
08/31/22;10:30:00,276.9200000,277.5700000,276.2500000,276.3900000,9612
08/31/22;10:35:00,276.2000000,276.8400000,275.6300000,276.0100000,9752
08/31/22;10:40:00,275.9800000,276.6800000,275.1200000,275.2800000,32412
08/31/22;10:45:00,275.1700000,276.3000000,275.1400000,276.1500000,9186
08/31/22;10:50:00,276.2900000,276.7100000,275.5100000,276.5400000,12232
08/31/22;10:55:00,276.4000000,276.7400000,275.2000000,275.4300000,13756
08/31/22;11:00:00,275.1400000,275.3000000,273.7700000,274.0300000,34024
08/31/22;11:05:00,274.0600000,274.0600000,272.8300000,273.2900000,38222
08/31/22;11:10:00,273.2200000,273.2600000,271.8400000,273.1700000,24054
08/31/22;11:15:00,273.3600000,273.6500000,273.0800000,273.5100000,7549
08/31/22;11:20:00,273.3000000,273.7100000,272.7400000,273.6600000,6218
08/31/22;11:25:00,273.7000000,273.9600000,272.8600000,273.9600000,10611
08/31/22;11:30:00,273.5900000,274.1000000,273.4800000,273.4800000,17106
08/31/22;11:35:00,273.4300000,274.0000000,273.0000000,273.6500000,5025
08/31/22;11:40:00,274.1500000,274.7900000,274.1400000,274.2900000,9213
08/31/22;11:45:00,274.2600000,275.4200000,274.2400000,275.3000000,18389
08/31/22;11:50:00,275.3700000,275.4500000,274.8000000,274.8800000,6480
08/31/22;11:55:00,274.8000000,275.7000000,274.8000000,275.4900000,8813
08/31/22;12:00:00,275.5800000,276.2500000,275.5800000,275.8600000,9675
08/31/22;12:05:00,275.8500000,275.8500000,275.4100000,275.4600000,8085
08/31/22;12:10:00,275.6300000,275.7200000,274.7400000,275.6600000,12558
08/31/22;12:15:00,275.6600000,276.0300000,275.3500000,275.9100000,3712
08/31/22;12:20:00,275.8700000,276.8250000,275.8700000,276.1900000,8006
08/31/22;12:25:00,276.0900000,276.2200000,275.6600000,275.9500000,6600
08/31/22;12:30:00,275.8900000,276.0600000,275.7600000,275.8700000,1845
08/31/22;12:35:00,275.9100000,276.9700000,275.9100000,276.6400000,2877
08/31/22;12:40:00,276.7000000,276.8000000,275.9600000,276.3000000,4489
08/31/22;12:45:00,276.2000000,276.2000000,275.0600000,275.4350000,9151
08/31/22;12:50:00,275.4000000,276.0700000,275.2700000,275.9500000,7670
08/31/22;12:55:00,275.8500000,275.8500000,275.4700000,275.6200000,2669
08/31/22;13:00:00,275.5800000,275.8500000,275.2000000,275.5600000,7674
08/31/22;13:05:00,275.4900000,276.4000000,275.4900000,276.1300000,5334
08/31/22;13:10:00,276.3100000,277.1800000,276.3100000,277.0000000,16837
08/31/22;13:15:00,276.7800000,277.5100000,276.7800000,277.0200000,7952
08/31/22;13:20:00,276.8300000,277.0300000,276.0000000,276.1500000,8262
08/31/22;13:25:00,275.9900000,276.0200000,275.4600000,275.5800000,4451
08/31/22;13:30:00,275.7200000,276.1500000,275.6300000,276.0300000,4744
08/31/22;13:35:00,275.9800000,276.4300000,275.7200000,276.2300000,4489
08/31/22;13:40:00,276.1100000,276.2700000,275.2400000,275.3000000,7018
08/31/22;13:45:00,275.2700000,275.4800000,274.8400000,275.4100000,17683
08/31/22;13:50:00,275.3000000,275.7000000,275.0500000,275.1400000,4672
08/31/22;13:55:00,275.0200000,275.9600000,275.0200000,275.9600000,3465
08/31/22;14:00:00,275.8200000,276.2400000,275.8200000,276.1000000,4990
08/31/22;14:05:00,275.8400000,276.4400000,275.7200000,276.1100000,6097
08/31/22;14:10:00,275.8200000,277.3500000,275.7800000,277.1700000,8508
08/31/22;14:15:00,277.2300000,277.2300000,276.6000000,276.8400000,6620
08/31/22;14:20:00,276.8600000,277.4200000,276.8600000,276.9600000,5145
08/31/22;14:25:00,276.8900000,277.3700000,276.8400000,277.1150000,3814
08/31/22;14:30:00,277.1100000,278.3000000,277.0500000,277.8400000,12109
08/31/22;14:35:00,277.8000000,277.9000000,276.5600000,276.8200000,8552
08/31/22;14:40:00,276.5800000,276.6200000,275.7000000,275.7000000,6305
08/31/22;14:45:00,275.7600000,275.9800000,275.3900000,275.3900000,6372
08/31/22;14:50:00,275.2600000,275.7300000,274.9300000,275.7100000,4227
08/31/22;14:55:00,275.4900000,275.9000000,275.4200000,275.7600000,5714
08/31/22;15:00:00,275.6000000,275.8400000,274.7500000,275.0900000,8674
08/31/22;15:05:00,275.0700000,275.4600000,274.8100000,275.3700000,7114
08/31/22;15:10:00,275.2300000,276.0700000,275.0700000,275.9000000,8058
08/31/22;15:15:00,276.0200000,277.1400000,276.0200000,277.1400000,6716
08/31/22;15:20:00,277.2900000,278.0000000,277.2200000,277.4800000,9382
08/31/22;15:25:00,277.4000000,277.4000000,276.7700000,276.8700000,5532
08/31/22;15:30:00,276.8650000,277.1700000,276.7000000,277.0500000,5600
08/31/22;15:35:00,277.0100000,277.6500000,276.6350000,276.7500000,15418
08/31/22;15:40:00,276.7100000,277.2600000,276.6200000,277.2000000,7654
08/31/22;15:45:00,277.3700000,278.2200000,276.9100000,278.2000000,12665
08/31/22;15:50:00,278.1400000,278.8200000,277.8500000,278.2000000,18854
08/31/22;15:55:00,278.4800000,278.4800000,277.1600000,277.4000000,19703
08/31/22;16:00:00,277.3900000,277.3900000,275.4600000,275.4900000,55445
09/01/22;09:35:00,272.1600000,274.6800000,270.9100000,272.5500000,52516
09/01/22;09:40:00,272.5300000,273.1600000,271.6300000,273.1600000,31657
09/01/22;09:45:00,273.1600000,275.7900000,273.1600000,274.6000000,37908
09/01/22;09:50:00,274.7800000,275.0100000,273.4800000,273.7100000,23938
09/01/22;09:55:00,273.6900000,274.5800000,273.5100000,274.5800000,19432
09/01/22;10:00:00,274.5700000,274.5700000,272.7700000,273.7200000,14691
09/01/22;10:05:00,273.5700000,274.2200000,271.6600000,272.0600000,29456
09/01/22;10:10:00,271.9300000,273.0000000,271.5700000,272.3500000,16899
09/01/22;10:15:00,272.2300000,272.5900000,271.2600000,271.2700000,25384
09/01/22;10:20:00,271.2900000,271.6000000,270.3200000,270.7700000,29890
09/01/22;10:25:00,270.8200000,273.0700000,270.6700000,273.0700000,19881
09/01/22;10:30:00,273.1400000,273.4000000,272.4400000,272.8200000,15698
09/01/22;10:35:00,273.2200000,273.2600000,271.8400000,271.8400000,11446
09/01/22;10:40:00,271.8600000,272.1900000,270.7100000,270.8700000,13245
09/01/22;10:45:00,270.9600000,271.0000000,269.3900000,269.5600000,33046
09/01/22;10:50:00,269.5100000,269.9700000,268.6600000,269.2600000,60141
09/01/22;10:55:00,269.4600000,270.0100000,268.9000000,268.9000000,30858
09/01/22;11:00:00,269.0900000,269.4800000,267.6300000,267.6800000,16477
09/01/22;11:05:00,267.6000000,268.2000000,266.8000000,268.0300000,34255
09/01/22;11:10:00,268.0600000,269.0000000,268.0600000,269.0000000,16034
09/01/22;11:15:00,269.0000000,269.5000000,268.5700000,268.8800000,13134
09/01/22;11:20:00,268.5900000,268.6400000,267.7500000,267.9700000,16081
09/01/22;11:25:00,267.8400000,267.9200000,266.1600000,267.1600000,23765
09/01/22;11:30:00,267.0900000,267.3700000,266.1500000,266.4300000,17555
09/01/22;11:35:00,266.5400000,268.2600000,266.5400000,268.1900000,14885
09/01/22;11:40:00,268.2500000,268.8100000,268.0300000,268.2400000,8126
09/01/22;11:45:00,268.2200000,268.2200000,266.7300000,266.7500000,17177
09/01/22;11:50:00,266.6800000,267.4700000,266.6800000,267.3300000,9604
09/01/22;11:55:00,267.4800000,267.6600000,267.0000000,267.4100000,9196
09/01/22;12:00:00,267.5000000,267.6100000,266.4350000,266.5300000,10877
09/01/22;12:05:00,266.9100000,267.6100000,266.9100000,267.3200000,8235
09/01/22;12:10:00,267.3250000,268.2100000,267.0600000,267.9900000,14682
09/01/22;12:15:00,268.0100000,268.1700000,267.3500000,268.1000000,5448
09/01/22;12:20:00,268.2000000,268.8200000,268.1500000,268.2200000,8733
09/01/22;12:25:00,268.2600000,268.3900000,267.9850000,268.3000000,8808
09/01/22;12:30:00,268.3300000,268.7500000,267.7100000,268.4350000,9475
09/01/22;12:35:00,268.2700000,268.8600000,268.2000000,268.6600000,13309
09/01/22;12:40:00,268.7100000,268.7100000,267.7100000,267.7900000,15584
09/01/22;12:45:00,267.6700000,268.0800000,267.5600000,267.9500000,7159
09/01/22;12:50:00,268.0900000,268.3800000,267.8050000,268.3800000,7483
09/01/22;12:55:00,268.4300000,268.4800000,267.8000000,267.9200000,7835
09/01/22;13:00:00,268.1400000,268.3500000,267.3500000,268.0500000,12330
09/01/22;13:05:00,268.0100000,268.7000000,267.9850000,268.7000000,16240
09/01/22;13:10:00,268.3600000,269.0000000,268.3600000,269.0000000,9789
09/01/22;13:15:00,269.0800000,269.3200000,268.7600000,269.1400000,8583
09/01/22;13:20:00,269.3500000,269.5100000,268.7600000,268.7800000,11091
09/01/22;13:25:00,268.8800000,269.5700000,268.8800000,269.5400000,10043
09/01/22;13:30:00,269.5100000,270.2000000,269.3600000,269.9400000,16961
09/01/22;13:35:00,269.9800000,270.4600000,269.7700000,270.1500000,15453
09/01/22;13:40:00,270.1200000,270.2000000,269.6000000,269.7800000,9141
09/01/22;13:45:00,269.8300000,270.0200000,269.6100000,269.7100000,14407
09/01/22;13:50:00,269.6900000,269.7400000,268.7000000,269.0200000,7970
09/01/22;13:55:00,269.1300000,269.3300000,268.9100000,269.1100000,1903
09/01/22;14:00:00,269.1900000,269.5400000,269.1500000,269.5400000,2400
09/01/22;14:05:00,269.6500000,270.2000000,269.1900000,270.0000000,10606
09/01/22;14:10:00,270.2000000,270.8200000,270.1100000,270.3900000,12131
09/01/22;14:15:00,270.4700000,270.9400000,269.9750000,270.7600000,5648
09/01/22;14:20:00,270.8500000,271.5000000,270.8200000,271.5000000,8983
09/01/22;14:25:00,271.5100000,272.8100000,271.5100000,272.2700000,11303
09/01/22;14:30:00,272.2700000,272.9600000,272.1200000,272.6700000,8599
09/01/22;14:35:00,272.7400000,273.9900000,272.7100000,273.8400000,20201
09/01/22;14:40:00,273.8500000,274.9100000,273.4500000,274.0000000,16729
09/01/22;14:45:00,274.0000000,274.2800000,273.1300000,273.1300000,7238
09/01/22;14:50:00,273.1800000,273.5100000,272.6300000,272.8700000,10835
09/01/22;14:55:00,273.0000000,273.4600000,272.3700000,273.4600000,7076
09/01/22;15:00:00,273.4400000,273.9700000,273.2600000,273.6400000,7938
09/01/22;15:05:00,273.6500000,274.5600000,273.4700000,273.7400000,12004
09/01/22;15:10:00,273.8400000,274.9500000,273.8400000,274.5400000,18564
09/01/22;15:15:00,274.7600000,275.5500000,274.2900000,275.0500000,15165
09/01/22;15:20:00,275.0300000,275.5200000,274.3400000,274.3400000,12361
09/01/22;15:25:00,274.3500000,274.8800000,273.8200000,274.2800000,11561
09/01/22;15:30:00,274.1850000,274.1850000,273.3100000,273.5600000,13865
09/01/22;15:35:00,273.2300000,273.9400000,273.0100000,273.5100000,6635
09/01/22;15:40:00,273.5000000,274.3500000,273.3100000,273.9800000,10359
09/01/22;15:45:00,273.9200000,274.4300000,273.7400000,274.3400000,6833
09/01/22;15:50:00,274.2700000,275.0000000,274.0000000,274.3300000,10289
09/01/22;15:55:00,274.4100000,276.1600000,274.4100000,276.0000000,24090
09/01/22;16:00:00,276.3000000,277.5700000,276.2500000,277.2800000,47240
09/02/22;09:35:00,281.0650000,282.2900000,278.1900000,278.1900000,37481
09/02/22;09:40:00,278.0000000,279.4100000,277.7300000,279.3900000,51185
09/02/22;09:45:00,279.3500000,279.3500000,276.0500000,276.3000000,30492
09/02/22;09:50:00,276.4400000,277.6600000,276.1500000,277.6600000,25092
09/02/22;09:55:00,277.8300000,278.2200000,276.8300000,277.0100000,21738
09/02/22;10:00:00,276.8800000,277.4900000,275.3600000,275.5000000,23294
09/02/22;10:05:00,275.4700000,275.8200000,274.3500000,274.7700000,25252
09/02/22;10:10:00,274.8200000,276.2200000,274.7000000,276.0600000,22351
09/02/22;10:15:00,276.2000000,277.3400000,275.9000000,277.1500000,19446
09/02/22;10:20:00,277.2700000,278.5100000,277.1950000,278.1400000,15410
09/02/22;10:25:00,278.2000000,278.2200000,277.5000000,277.5400000,19228
09/02/22;10:30:00,277.5500000,279.2400000,277.5000000,279.0200000,32355
09/02/22;10:35:00,279.1400000,280.3500000,279.1400000,279.7000000,25282
09/02/22;10:40:00,279.8100000,280.2800000,279.7200000,279.9000000,19820
09/02/22;10:45:00,279.9300000,279.9400000,278.5200000,279.0100000,19256
09/02/22;10:50:00,278.9500000,278.9900000,277.5200000,277.6300000,17153
09/02/22;10:55:00,277.7800000,278.3800000,276.1000000,276.1100000,41547
09/02/22;11:00:00,276.0800000,276.3700000,275.4300000,276.3700000,17029
09/02/22;11:05:00,276.5000000,276.6700000,276.1000000,276.5000000,14278
09/02/22;11:10:00,276.6300000,277.0000000,275.4950000,275.7300000,17276
09/02/22;11:15:00,275.6500000,276.6600000,275.4000000,276.5800000,11745
09/02/22;11:20:00,276.5800000,277.0000000,275.9200000,276.9000000,8113
09/02/22;11:25:00,276.9300000,277.8500000,276.7900000,277.8400000,10554
09/02/22;11:30:00,277.7200000,277.7200000,277.2800000,277.5900000,12373
09/02/22;11:35:00,277.5700000,278.1700000,276.6100000,276.7400000,21640
09/02/22;11:40:00,276.7500000,277.8300000,276.3500000,277.7200000,13305
